MINISTER_MESSAGE_ENTRY;$TITLE$ $NAME$;$TITLE$ $NAME$;$TITLE$ $NAME$;;$TITLE$ $NAME$;;;;;;;;;X
UNITDEPLOYED_LOG;UNITDEPLOYED_LOG > TITLE=$TITLE$ + NAME=$NAME$ + MINISTERNAME=$MINISTERNAME$ + POSITION=$POSITION$ + PERSONALITY_DESC=$PERSONALITY_DESC$ + ELECTION_YEAR=$ELECTION_YEAR$ + WINNING_PARTY=$WINNING_PARTY$ + foreign_minister=$foreign_minister$ + COUNTRY=$COUNTRY$ + EVENT=$EVENT$ + OPTION=$OPTION$ + DESC=$DESC$ + LAWNAME=$LAWNAME$ + EFFECT=$EFFECT$ + TYPE=$TYPE$ + LEVEL=$LEVEL$ + PROV=$PROV$ + TARGET=$TARGET$ + IMPACT=$IMPACT$ + EVIL=$EVIL$ + TRANSPORTS=$TRANSPORTS$ + ESCORTS=$ESCORTS$ + CONVOY=$CONVOY$ + minister_of_intelligence=$minister_of_intelligence$ + chief_of_army=$chief_of_army$ + UNIT=$UNIT$ + MONARCHTITLE=$MONARCHTITLE$ + LOCATION=$LOCATION$ + NEWHOME=$NEWHOME$ + chief_of_navy=$chief_of_navy$ + chief_of_staff=$chief_of_staff$ + PARENT=$PARENT$ + SUB=$SUB$ + OLD=$OLD$ + NEW=$NEW$ + FREE=$FREE$ + FCAPITAL=$FCAPITAL$ + FROM=$FROM$ + minister_of_security=$minister_of_security$ + REBELS=$REBELS$ + REBELDESC=$REBELDESC$ + EVENTDESC=$EVENTDESC$ + head_of_government=$head_of_government$ + MESSENGER=$MESSENGER$ +  $UNIT$ deployed to $LOCATION$.;L'unité $UNIT$ a été déployée à $LOCATION$.;$UNIT$ abkommandiert nach $LOCATION$.;;$UNIT$ se ha desplegado en $LOCATION$.;;;;;;;;;x
UNITDEPLOYED_BTN1;OK;OK;OK;;Aceptar;;;;;;;;;x
UNITDEPLOYED_BTN2;OK;OK;OK;;Aceptar;;;;;;;;;x
UNITDEPLOYED_BTN3;Goto;Aller à;Gehe zu;;Ir allí;;;;;;;;;x
UNITDEPLOYED_MAP;$UNIT$ deployed.;*;*;;*;;;;;;;;;x
WE_RETURN_EXILE_SETUP;When we liberate a country and restore their government.;Lorsque nous libérons un pays et rétablissons son gouvernement.;Wenn wir ein Land befreien und seine Regierung wieder einsetzen.;;Cuando liberamos un país y restauramos su Gobierno.;;;;;;;;;x
WE_RETURN_EXILE_HEADER;We have liberated;Nous avons libéré le pays :;Wir haben;;Hemos liberado;;;;;;;;;x
WE_RETURN_EXILE_1;$FREE$;$FREE$.;$FREE$ befreit;;$FREE$;;;;;;;;;x
WE_RETURN_EXILE_2;$TITLE$, we can report that our liberation of $FREE$ has been a major success. Today a parade of troops has marched through $FCAPITAL$ in a joyous celebration.;$TITLE$, nous vous informons que notre tentative de libération de $FREE$ a été couronnée de succès. Aujourd'hui, les troupes ont défilé avec enthousiasme dans $FCAPITAL$ pour fêter la victoire.;$TITLE$, wir können vermelden, dass unsere Befreiung von $FREE$ ein großer Erfolg war. Heute ist eine Militärparade triumphierend durch $FCAPITAL$ marschiert.;;$TITLE$, podemos informar de que nuestra liberación de $FREE$ ha sido un éxito rotundo. Hoy, un desfile de tropas ha marchado sobre $FCAPITAL$ en alegre celebración.;;;;;;;;;x
WE_RETURN_EXILE_3;*;*;*;;*;;;;;;;;;x
WE_RETURN_EXILE_4;*;*;*;;*;;;;;;;;;x
WE_RETURN_EXILE_5;*;*;*;;*;;;;;;;;;x
WE_RETURN_EXILE_6;*;*;*;;*;;;;;;;;;x
WE_RETURN_EXILE_LOG;WE_RETURN_EXILE_LOG > TITLE=$TITLE$ + NAME=$NAME$ + MINISTERNAME=$MINISTERNAME$ + POSITION=$POSITION$ + PERSONALITY_DESC=$PERSONALITY_DESC$ + ELECTION_YEAR=$ELECTION_YEAR$ + WINNING_PARTY=$WINNING_PARTY$ + foreign_minister=$foreign_minister$ + COUNTRY=$COUNTRY$ + EVENT=$EVENT$ + OPTION=$OPTION$ + DESC=$DESC$ + LAWNAME=$LAWNAME$ + EFFECT=$EFFECT$ + TYPE=$TYPE$ + LEVEL=$LEVEL$ + PROV=$PROV$ + TARGET=$TARGET$ + IMPACT=$IMPACT$ + EVIL=$EVIL$ + TRANSPORTS=$TRANSPORTS$ + ESCORTS=$ESCORTS$ + CONVOY=$CONVOY$ + minister_of_intelligence=$minister_of_intelligence$ + chief_of_army=$chief_of_army$ + UNIT=$UNIT$ + MONARCHTITLE=$MONARCHTITLE$ + LOCATION=$LOCATION$ + NEWHOME=$NEWHOME$ + chief_of_navy=$chief_of_navy$ + chief_of_staff=$chief_of_staff$ + PARENT=$PARENT$ + SUB=$SUB$ + OLD=$OLD$ + NEW=$NEW$ + FREE=$FREE$ + FCAPITAL=$FCAPITAL$ + FROM=$FROM$ + minister_of_security=$minister_of_security$ + REBELS=$REBELS$ + REBELDESC=$REBELDESC$ + EVENTDESC=$EVENTDESC$ + head_of_government=$head_of_government$ + MESSENGER=$MESSENGER$ +  We liberated $FREE$, and restored their government to $FCAPITAL$.;Nous avons libéré $FREE$ et rétabli son gouvernement dans la capitale $FCAPITAL$.;Wir haben $FREE$ befreit und seine Regierung in $FCAPITAL$ wiederhergestellt.;;Hemos liberado $FREE$ y se ha restaurado su Gobierno en $FCAPITAL$.;;;;;;;;;x
WE_RETURN_EXILE_BTN1;OK;OK;OK;;Aceptar;;;;;;;;;x
WE_RETURN_EXILE_BTN2;OK;OK;OK;;Aceptar;;;;;;;;;x
WE_RETURN_EXILE_BTN3;Details;Détails;Details;;Detalles;;;;;;;;;x
WE_RETURN_EXILE_MAP;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_US_SETUP;When our government has been restored by our allies.;Lorsque notre gouvernement est rétabli par nos alliés.;Wenn unsere Regierung von unseren Verbünbdeten wieder eingesetzt wurde.;;Cuando nuestro Gobierno ha sido restaurado por nuestros aliados.;;;;;;;;;x
RETURN_EXILE_US_HEADER;We have been liberated by;Nous avons été libérés par;Wir wurden befreit von;;Hemos sido liberados por;;;;;;;;;x
RETURN_EXILE_US_1;$FROM$;$FROM$.;$FROM$;;$FROM$;;;;;;;;;x
RETURN_EXILE_US_2;$TITLE$, we can report that $FCAPITAL$ has been liberated, and our government has officially returned. The city is filled with celebrators, cheering for this great day. We are eternally grateful to $FROM$ for saving our country.;$TITLE$, nous vous informons que $FCAPITAL$ a été libérée et que le gouvernement a officiellement été remis en place. La ville grouille d'une foule festive célébrant ce grand jour. Nous serons éternellement reconnaissants envers $FROM$ pour ses faits d'arme salvateurs pour notre pays.;$TITLE$, wir können vermelden, dass $FCAPITAL$ befreit wurde und unsere Regierung nun offiziell wieder zurückgekehrt ist. Die Stadt ist voller jubelnder Menschen die diesen großen Tag feiern. Wir sind $FROM$ auf ewig für ihre Befreiung unseres Landes dankbar.;;$TITLE$, podemos informar de que se ha liberado $FCAPITAL$ y se ha producido el regreso oficial de nuestro Gobierno. La ciudad está llena de personas celebrando este gran día. $FROM$ tiene nuestra gratitud eterna por su actuación al salvar a nuestra nación.;;;;;;;;;x
RETURN_EXILE_US_3;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_US_4;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_US_5;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_US_6;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_US_LOG;RETURN_EXILE_US_LOG > TITLE=$TITLE$ + NAME=$NAME$ + MINISTERNAME=$MINISTERNAME$ + POSITION=$POSITION$ + PERSONALITY_DESC=$PERSONALITY_DESC$ + ELECTION_YEAR=$ELECTION_YEAR$ + WINNING_PARTY=$WINNING_PARTY$ + foreign_minister=$foreign_minister$ + COUNTRY=$COUNTRY$ + EVENT=$EVENT$ + OPTION=$OPTION$ + DESC=$DESC$ + LAWNAME=$LAWNAME$ + EFFECT=$EFFECT$ + TYPE=$TYPE$ + LEVEL=$LEVEL$ + PROV=$PROV$ + TARGET=$TARGET$ + IMPACT=$IMPACT$ + EVIL=$EVIL$ + TRANSPORTS=$TRANSPORTS$ + ESCORTS=$ESCORTS$ + CONVOY=$CONVOY$ + minister_of_intelligence=$minister_of_intelligence$ + chief_of_army=$chief_of_army$ + UNIT=$UNIT$ + MONARCHTITLE=$MONARCHTITLE$ + LOCATION=$LOCATION$ + NEWHOME=$NEWHOME$ + chief_of_navy=$chief_of_navy$ + chief_of_staff=$chief_of_staff$ + PARENT=$PARENT$ + SUB=$SUB$ + OLD=$OLD$ + NEW=$NEW$ + FREE=$FREE$ + FCAPITAL=$FCAPITAL$ + FROM=$FROM$ + minister_of_security=$minister_of_security$ + REBELS=$REBELS$ + REBELDESC=$REBELDESC$ + EVENTDESC=$EVENTDESC$ + head_of_government=$head_of_government$ + MESSENGER=$MESSENGER$ +  Our government was restored to $FCAPITAL$, thanks to the help from $FROM$.;Notre gouvernement a été restauré dans la capitale $FCAPITAL$ grâce à l'aide de $FROM$.;Unsere Regierung wurde in $FCAPITAL$ wieder eingesetzt, dank der Hilfe aus $FROM$.;;Nuestro gobierno ha sido restaurado en $FCAPITAL$, gracias a la ayuda de $FROM$.;;;;;;;;;x
RETURN_EXILE_US_BTN1;OK;OK;OK;;Aceptar;;;;;;;;;x
RETURN_EXILE_US_BTN2;OK;OK;OK;;Aceptar;;;;;;;;;x
RETURN_EXILE_US_BTN3;Details;Détails;Details;;Detalles;;;;;;;;;x
RETURN_EXILE_US_MAP;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_SETUP;When another country gets their government restored.;Lorsque le gouvernement d'un autre pays a été rétabli.;Wenn die Regierung eines anderen Landes wieder eingesetzt wird.;;Cuando restablecen el gobierno de otro país.;;;;;;;;;x
RETURN_EXILE_HEADER;$foreign_minister$ reports on;$foreign_minister$ nous a signalé;$foreign_minister$ berichtet:;;¡$foreign_minister$ informa que;;;;;;;;;x
RETURN_EXILE_1;$FREE$ liberated!;la libération de $FREE$ !;$FREE$ wurde befreit!;;han liberado $FREE$!;;;;;;;;;x
RETURN_EXILE_2;$TITLE$, we can report that $FREE$ has been liberated by $FROM$. Their government has been restored to $FCAPITAL$ and they are no longer in exile.;$TITLE$, nous vous signalons que $FREE$ a été libéré par $FROM$. Le gouvernement a été restauré dans capitale $FCAPITAL$ et n'est plus en exil.;$TITLE$, wir können vermelden, dass $FREE$ von $FROM$ befreit wurde. Die Regierung wurde wieder in $FCAPITAL$ eingesetzt, sie befindet sich nun nicht mehr im Exil.;;$TITLE$, podemos informar que $FROM$ ha liberado $FREE$. Su Gobierno se ha restaurado en $FCAPITAL$ y ya no está en el exilio.;;;;;;;;;x
RETURN_EXILE_3;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_4;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_5;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_6;*;*;*;;*;;;;;;;;;x
RETURN_EXILE_LOG;RETURN_EXILE_LOG > TITLE=$TITLE$ + NAME=$NAME$ + MINISTERNAME=$MINISTERNAME$ + POSITION=$POSITION$ + PERSONALITY_DESC=$PERSONALITY_DESC$ + ELECTION_YEAR=$ELECTION_YEAR$ + WINNING_PARTY=$WINNING_PARTY$ + foreign_minister=$foreign_minister$ + COUNTRY=$COUNTRY$ + EVENT=$EVENT$ + OPTION=$OPTION$ + DESC=$DESC$ + LAWNAME=$LAWNAME$ + EFFECT=$EFFECT$ + TYPE=$TYPE$ + LEVEL=$LEVEL$ + PROV=$PROV$ + TARGET=$TARGET$ + IMPACT=$IMPACT$ + EVIL=$EVIL$ + TRANSPORTS=$TRANSPORTS$ + ESCORTS=$ESCORTS$ + CONVOY=$CONVOY$ + minister_of_intelligence=$minister_of_intelligence$ + chief_of_army=$chief_of_army$ + UNIT=$UNIT$ + MONARCHTITLE=$MONARCHTITLE$ + LOCATION=$LOCATION$ + NEWHOME=$NEWHOME$ + chief_of_navy=$chief_of_navy$ + chief_of_staff=$chief_of_staff$ + PARENT=$PARENT$ + SUB=$SUB$ + OLD=$OLD$ + NEW=$NEW$ + FREE=$FREE$ + FCAPITAL=$FCAPITAL$ + FROM=$FROM$ + minister_of_security=$minister_of_security$ + REBELS=$REBELS$ + REBELDESC=$REBELDESC$ + EVENTDESC=$EVENTDESC$ + head_of_government=$head_of_government$ + MESSENGER=$MESSENGER$ +  $FREE$ has been liberated, and their government restored to $FCAPITAL$.;$FREE$ a été libéré et leur gouvernement a été restauré dans capitale $FCAPITAL$.;$FREE$ wurde befreit und die Regierung in $FCAPITAL$ wiederhergestellt.;;Se ha liberado $FREE$ y se ha restaurado su Gobierno en $FCAPITAL$.;;;;;;;;;x
RETURN_EXILE_BTN1;OK;OK;OK;;Aceptar;;;;;;;;;x
RETURN_EXILE_BTN2;OK;OK;OK;;Aceptar;;;;;;;;;x
RETURN_EXILE_BTN3;Details;Détails;Details;;Detalles;;;;;;;;;x
RETURN_EXILE_MAP;*;*;*;;*;;;;;;;;;x
REVOLT_SETUP;When there is an uprising in one of your provinces;Lorsqu'une insurrection éclate dans l'une de vos provinces.;Wenn ein Aufstand in einer Ihrer Provinzen ausbricht;;Cuando haya una insurrección en una de tus provincias.;;;;;;;;;x
REVOLT_HEADER;$minister_of_security$ reports;$minister_of_security$ signale qu'un;$minister_of_security$ berichtet:;;¡$minister_of_security$ informa de una;;;;;;;;;x
REVOLT_1;Uprising!;soulèvement a éclaté !;Aufstand!;;insurrección!;;;;;;;;;x
REVOLT_2;$MONARCHTITLE$, $REBELS$ have risen up in;$MONARCHTITLE$, une insurrection rebelle des $REBELS$ a eu lieu dans la province :;$MONARCHTITLE$, $REBELS$ haben sich erhoben in;;$MONARCHTITLE$, ¡$REBELS$ se han alzado en;;;;;;;;;x
REVOLT_3;$PROV$!;$PROV$ !;$PROV$!;;$PROV$;;;;;;;;;x
REVOLT_4;$REBELDESC$;$REBELDESC$;$REBELDESC$;;$REBELDESC$;;;;;;;;;x
REVOLT_5;*;*;*;;*;;;;;;;;;x
REVOLT_6;*;*;*;;*;;;;;;;;;x
REVOLT_LOG;REVOLT_LOG > TITLE=$TITLE$ + NAME=$NAME$ + MINISTERNAME=$MINISTERNAME$ + POSITION=$POSITION$ + PERSONALITY_DESC=$PERSONALITY_DESC$ + ELECTION_YEAR=$ELECTION_YEAR$ + WINNING_PARTY=$WINNING_PARTY$ + foreign_minister=$foreign_minister$ + COUNTRY=$COUNTRY$ + EVENT=$EVENT$ + OPTION=$OPTION$ + DESC=$DESC$ + LAWNAME=$LAWNAME$ + EFFECT=$EFFECT$ + TYPE=$TYPE$ + LEVEL=$LEVEL$ + PROV=$PROV$ + TARGET=$TARGET$ + IMPACT=$IMPACT$ + EVIL=$EVIL$ + TRANSPORTS=$TRANSPORTS$ + ESCORTS=$ESCORTS$ + CONVOY=$CONVOY$ + minister_of_intelligence=$minister_of_intelligence$ + chief_of_army=$chief_of_army$ + UNIT=$UNIT$ + MONARCHTITLE=$MONARCHTITLE$ + LOCATION=$LOCATION$ + NEWHOME=$NEWHOME$ + chief_of_navy=$chief_of_navy$ + chief_of_staff=$chief_of_staff$ + PARENT=$PARENT$ + SUB=$SUB$ + OLD=$OLD$ + NEW=$NEW$ + FREE=$FREE$ + FCAPITAL=$FCAPITAL$ + FROM=$FROM$ + minister_of_security=$minister_of_security$ + REBELS=$REBELS$ + REBELDESC=$REBELDESC$ + EVENTDESC=$EVENTDESC$ + head_of_government=$head_of_government$ + MESSENGER=$MESSENGER$ +  $REBELS$ are revolting in $PROV$!;Des $REBELS$ se révoltent dans la province de : $PROV$ !;$REBELS$ erheben sich in $PROV$!;;¡Una insurrección de $REBELS$ en $PROV$!;;;;;;;;;x
REVOLT_BTN1;OK;OK;OK;;Aceptar;;;;;;;;;x
REVOLT_BTN2;OK;OK;OK;;Aceptar;;;;;;;;;x
REVOLT_BTN3;Goto;Aller à;Gehe zu;;Ir allí;;;;;;;;;x
REVOLT_MAP;Revolt!;Révolte !;Revolte!;;¡Revuelta!;;;;;;;;;x
PARTISANS_SETUP;When there is a partisan uprising for us to assume command over;Lorsque les partisans s'insurgent contre notre oppresseur.;Wenn wir einen Partisanenaufstand unter Kontrolle bringen müssen;;Cuando hay un levantamiento partisano en nuestro favor.;;;;;;;;;x
PARTISANS_HEADER;$minister_of_intelligence$ reports;$minister_of_intelligence$ signale que;$minister_of_intelligence$ berichtet:;;$minister_of_intelligence$ nos informa que;;;;;;;;;x
PARTISANS_1;Partisans rising up against $EVIL$ in;se sont insurgés contre $EVIL$ dans la province :;Partisanen erheben sich gegen $EVIL$ in;;los partisanos se han levantado contra $EVIL$ en;;;;;;;;;x
PARTISANS_2;$PROV$;$PROV$.;$PROV$;;$PROV$;;;;;;;;;x
PARTISANS_3;Patriotic citizens have taken up arms in $PROV$ and put together a fighting force to attempt to retake our home territory.;Des citoyens patriotes ont pris les armes dans la province $PROV$ et ont réuni des forces armées pour tenter de reprendre notre mère patrie.;Patriotische Bürger greifen in $PROV$ zu den Waffen und organisieren eine kämpfende Truppe, um unser Heimatgebiet zurück zu erobern.;;Unos ciudadanos patriotas han tomado las armas en $PROV$ y han organizado una fuerza de combate con la intención de retomar nuestro territorio.;;;;;;;;;x
PARTISANS_4;*;*;*;;*;;;;;;;;;x
PARTISANS_5;*;*;*;;*;;;;;;;;;x
PARTISANS_6;*;*;*;;*;;;;;;;;;x
PARTISANS_LOG;PARTISANS_LOG > TITLE=$TITLE$ + NAME=$NAME$ + MINISTERNAME=$MINISTERNAME$ + POSITION=$POSITION$ + PERSONALITY_DESC=$PERSONALITY_DESC$ + ELECTION_YEAR=$ELECTION_YEAR$ + WINNING_PARTY=$WINNING_PARTY$ + foreign_minister=$foreign_minister$ + COUNTRY=$COUNTRY$ + EVENT=$EVENT$ + OPTION=$OPTION$ + DESC=$DESC$ + LAWNAME=$LAWNAME$ + EFFECT=$EFFECT$ + TYPE=$TYPE$ + LEVEL=$LEVEL$ + PROV=$PROV$ + TARGET=$TARGET$ + IMPACT=$IMPACT$ + EVIL=$EVIL$ + TRANSPORTS=$TRANSPORTS$ + ESCORTS=$ESCORTS$ + CONVOY=$CONVOY$ + minister_of_intelligence=$minister_of_intelligence$ + chief_of_army=$chief_of_army$ + UNIT=$UNIT$ + MONARCHTITLE=$MONARCHTITLE$ + LOCATION=$LOCATION$ + NEWHOME=$NEWHOME$ + chief_of_navy=$chief_of_navy$ + chief_of_staff=$chief_of_staff$ + PARENT=$PARENT$ + SUB=$SUB$ + OLD=$OLD$ + NEW=$NEW$ + FREE=$FREE$ + FCAPITAL=$FCAPITAL$ + FROM=$FROM$ + minister_of_security=$minister_of_security$ + REBELS=$REBELS$ + REBELDESC=$REBELDESC$ + EVENTDESC=$EVENTDESC$ + head_of_government=$head_of_government$ + MESSENGER=$MESSENGER$ +  Partisans rising up for us in $PROV$.;Des partisans se sont révoltés au nom de notre patrie dans la province : $PROV$.;Partisanen erheben sich für uns in $PROV$.;;Levantamiento partisano en nuestro favor en $PROV$.;;;;;;;;;x
PARTISANS_BTN1;OK;OK;OK;;Aceptar;;;;;;;;;x
PARTISANS_BTN2;OK;OK;OK;;Aceptar;;;;;;;;;x
PARTISANS_BTN3;Goto;Aller à;Gehe zu;;Ir allí;;;;;;;;;x
PARTISANS_MAP;Partisans!;Partisans !;Partisanen!;;¡Partisanos!;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_SETUP;When a Major event with multiple choices happens to another country.;Lorsqu'un événement à choix multiple majeur se produit pour un autre pays.;Wenn ein wichtiges Ereignis mit mehreren Auswahlmöglichkeiten für ein anderes Land eintritt.;;A otro país le ocurre un suceso importante con múltiples opciones.;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_HEADER;$foreign_minister$ reports on;$foreign_minister$ a rédigé un rapport concernant :;$foreign_minister$ berichtet:;;$foreign_minister$ nos informa sobre;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_1;$COUNTRY$;$COUNTRY$.;$COUNTRY$;$COUNTRY$;$COUNTRY$;$COUNTRY$;$COUNTRY$;$COUNTRY$;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_2;Our Embassy has heard that;Notre ambassade a appris que lorsque;Unsere Botschaft hat gehört, dass in $COUNTRY$ das Ereignis;;Nuestra embajada se ha enterado de que ha ocurrido;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_3;$EVENT$;$EVENT$;$EVENT$;$EVENT$.;$EVENT$;$EVENT$,;$EVENT$;$EVENT$;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_4;They chose;avait eu lieu, ils avaient choisi de;stattfand. Sie wählten;;y han escogido;;;;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_5;$OPTION$;$OPTION$;$OPTION$;$OPTION$;$OPTION$;$OPTION$;$OPTION$;$OPTION$;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_6;as their choice of action.;parmi les choix qui leur étaient offerts.;*;jako opcjê dzia³ania.;como curso de acción.;.;és cselekedett is.;jako svoji volbu.;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_LOG;MAJOREVENTHAPPENOTHEROPTION_LOG > TITLE=$TITLE$ + NAME=$NAME$ + MINISTERNAME=$MINISTERNAME$ + POSITION=$POSITION$ + PERSONALITY_DESC=$PERSONALITY_DESC$ + ELECTION_YEAR=$ELECTION_YEAR$ + WINNING_PARTY=$WINNING_PARTY$ + foreign_minister=$foreign_minister$ + COUNTRY=$COUNTRY$ + EVENT=$EVENT$ + OPTION=$OPTION$ + DESC=$DESC$ + LAWNAME=$LAWNAME$ + EFFECT=$EFFECT$ + TYPE=$TYPE$ + LEVEL=$LEVEL$ + PROV=$PROV$ + TARGET=$TARGET$ + IMPACT=$IMPACT$ + EVIL=$EVIL$ + TRANSPORTS=$TRANSPORTS$ + ESCORTS=$ESCORTS$ + CONVOY=$CONVOY$ + minister_of_intelligence=$minister_of_intelligence$ + chief_of_army=$chief_of_army$ + UNIT=$UNIT$ + MONARCHTITLE=$MONARCHTITLE$ + LOCATION=$LOCATION$ + NEWHOME=$NEWHOME$ + chief_of_navy=$chief_of_navy$ + chief_of_staff=$chief_of_staff$ + PARENT=$PARENT$ + SUB=$SUB$ + OLD=$OLD$ + NEW=$NEW$ + FREE=$FREE$ + FCAPITAL=$FCAPITAL$ + FROM=$FROM$ + minister_of_security=$minister_of_security$ + REBELS=$REBELS$ + REBELDESC=$REBELDESC$ + EVENTDESC=$EVENTDESC$ + head_of_government=$head_of_government$ + MESSENGER=$MESSENGER$ +  Major Event: $OPTION$ in $EVENT$ for $COUNTRY$.;Événement majeur : $COUNTRY$ a choisi de $OPTION$ lors de $EVENT$.;Ereignis: $OPTION$ in $EVENT$ für $COUNTRY$.;$COUNTRY$. $EVENT$. $OPTION$;Suceso importante: $OPTION$ en $EVENT$ para $COUNTRY$.;Evento: $OPTION$ per $EVENT$ in $COUNTRY$.;Esemény: $COUNTRY$ nemzete a/az $OPTION$ lehetõséget választotta erre az eseményre válaszolva: $EVENT$.;Událost: $OPTION$ v $EVENT$ pro $COUNTRY$.;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_BTN3;GOTO;ALLER À;Gehe zu;ID DO;Ir allí;ANDARE;Menj ide:;PØEJÍT NA;;;;;;x
MAJOREVENTHAPPENOTHEROPTION_MAP;*;*;*;*;*;*;*;;;;;;;x
MAJOREVENTHAPPENOTHER_SETUP;When a Major event with a single choice happens to another country.;Lorsqu'un événement à choix unique se produit pour un autre pays.;Wenn ein wichtiges Ereignis mit nur einer Auswahlmöglichkeit für ein anderes Land eintritt.;;A otro país le ocurre un suceso importante con una única opción.;;;;;;;;;x
MAJOREVENTHAPPENOTHER_HEADER;$foreign_minister$ reports on;Selon les rapports de $foreign_minister$ concernant;$foreign_minister$ berichtet:;;$foreign_minister$ informa sobre;;;;;;;;;x
MAJOREVENTHAPPENOTHER_1;$COUNTRY$;$COUNTRY$,;$COUNTRY$;$COUNTRY$;$COUNTRY$;$COUNTRY$;$COUNTRY$;$COUNTRY$;;;;;;x
MAJOREVENTHAPPENOTHER_2; ;il semble que;Aus $COUNTRY$ wurde uns folgendes Ereignis berichtet:;;Parece que;;;;;;;;;x
MAJOREVENTHAPPENOTHER_3;$EVENT$;$EVENT$;$EVENT$;$EVENT$;$EVENT$;$EVENT$,;$EVENT$;$EVENT$;;;;;;x
MAJOREVENTHAPPENOTHER_4;$EVENTDESC$;$EVENTDESC$;$EVENTDESC$;$EVENTDESC$;$EVENTDESC$;$EVENTDESC$;$EVENTDESC$;;;;;;;x
MAJOREVENTHAPPENOTHER_5;*;*;*;;les ha sucedido;;;;;;;;;x
MAJOREVENTHAPPENOTHER_6;*;*;*;*;*;*;*;;;;;;;x
MAJOREVENTHAPPENOTHER_LOG;MAJOREVENTHAPPENOTHER_LOG > TITLE=$TITLE$ + NAME=$NAME$ + MINISTERNAME=$MINISTERNAME$ + POSITION=$POSITION$ + PERSONALITY_DESC=$PERSONALITY_DESC$ + ELECTION_YEAR=$ELECTION_YEAR$ + WINNING_PARTY=$WINNING_PARTY$ + foreign_minister=$foreign_minister$ + COUNTRY=$COUNTRY$ + EVENT=$EVENT$ + OPTION=$OPTION$ + DESC=$DESC$ + LAWNAME=$LAWNAME$ + EFFECT=$EFFECT$ + TYPE=$TYPE$ + LEVEL=$LEVEL$ + PROV=$PROV$ + TARGET=$TARGET$ + IMPACT=$IMPACT$ + EVIL=$EVIL$ + TRANSPORTS=$TRANSPORTS$ + ESCORTS=$ESCORTS$ + CONVOY=$CONVOY$ + minister_of_intelligence=$minister_of_intelligence$ + chief_of_army=$chief_of_army$ + UNIT=$UNIT$ + MONARCHTITLE=$MONARCHTITLE$ + LOCATION=$LOCATION$ + NEWHOME=$NEWHOME$ + chief_of_navy=$chief_of_navy$ + chief_of_staff=$chief_of_staff$ + PARENT=$PARENT$ + SUB=$SUB$ + OLD=$OLD$ + NEW=$NEW$ + FREE=$FREE$ + FCAPITAL=$FCAPITAL$ + FROM=$FROM$ + minister_of_security=$minister_of_security$ + REBELS=$REBELS$ + REBELDESC=$REBELDESC$ + EVENTDESC=$EVENTDESC$ + head_of_government=$head_of_government$ + MESSENGER=$MESSENGER$ +  Major Event: $EVENT$ in $COUNTRY$.;Événement majeur : $EVENT$ a eu lieu pour $COUNTRY$.;Ereignis: $EVENT$ in $COUNTRY$.;$COUNTRY$. $EVENT$.;Suceso importante: $EVENT$ en $COUNTRY$.;Evento: $EVENT$ in $COUNTRY$.;Esemény: $EVENT$ $COUNTRY$ nemzeténél.;Událost: $EVENT$ v $COUNTRY$.;;;;;;x
MAJOREVENTHAPPENOTHER_BTN1;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
MAJOREVENTHAPPENOTHER_BTN2;OK;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
MAJOREVENTHAPPENOTHER_BTN3;*;*;*;*;*;*;*;;;;;;;x
MAJOREVENTHAPPENOTHER_MAP;*;*;*;*;*;*;*;;;;;;;x
BUILDING_DONE_SETUP;When a building is finished.;Lorsque la construction est terminée.;Wenn ein Gebäude vollendet wird.;Kiedy budowa jest zakoñczona.;Cuando se finalice un edificio.;Quando un edificio è stato completato;Mikor egy építkezés befejezõdik.;Když je dokonèena budova.;;;;;;x
BUILDING_DONE_HEADER;Building is complete.;Construction terminée.;Gebäude ist fertig.;Ukoñczono budowê.;Edificio completado;Edificio completato.;Építmény elkészült.;Budova je dokonèena.;;;;;;x
